Header_Length,Protocol Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Magnitue,Radius,Covariance,Variance,Weight,Label
474598.2,7.1,64.0,1.8500945977813337,1.8500945977813337,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,5708.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1278.0,66.0,131.6,82.19064378646809,20.098101185684623,95.3,169469789.9580408,13.5,12.820065805003448,28.54411806020521,454.2567738775324,1.0,244.6,Benign
32295.1,6.0,64.0,0.6376058423235988,0.6376058423235988,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,407.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,4.279613494873047e-05,5.5,11.489125293076055,0.0,0.0,0.0,38.5,Benign
56006.6,6.0,64.0,0.6212927026617419,0.6212927026617419,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,708.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,363.4,66.0,66.4,66.04222222222222,0.1228539361054708,66.2,0.0001193046569824,5.5,11.492797323661051,0.1737417026312745,0.0755061728395061,0.2,38.5,Benign
27653.2,7.1,83.1,1.860956328519722,1.860956328519722,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,337.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,2126.4,66.0,930.0,138.6692850093663,212.414001366942,94.0,169469496.43494922,13.5,16.66574837625371,301.0076202754344,45612.28155382576,1.0,244.6,Benign
1613897.1,17.0,64.0,53.63664274958319,53.63664274958319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1584.1,100.0,112.0,102.2176045969854,2.761854754832571,101.8,169470786.4147784,13.5,14.298119018406275,3.9148285128214737,7.706386843053998,1.0,244.6,Benign
437624.2,6.0,64.0,2.0338569454080857,2.0338569454080857,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,5448.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,445.0,67.8,100.4,80.34900793650795,13.148305008490942,80.6,0.0105648040771484,5.5,12.674263372290977,18.594511265225982,206.7465020628621,0.9,38.5,Benign
3239203.0,6.0,56.0,8113.092145043006,8113.092145043006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2139.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,169469425.6474972,13.5,55.02726596879042,0.0,0.0,0.0,244.6,Benign
26146.0,17.0,60.0,31.3265647967797,31.3265647967797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7106.0,1292.0,1292.0,1292.0,0.0,1292.0,0.0032920122146606,5.5,50.83306010855534,0.0,0.0,0.0,38.5,Benign
1061958.0,17.0,64.0,53.66995819222896,53.66995819222896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1739.0,100.0,246.0,112.59025336333772,35.70337733172558,101.3,169470776.3541542,13.5,15.008441293303378,50.59820371422739,1288.9347721637157,1.0,244.6,Benign
305762.0,6.0,64.0,1.1871827409460196,1.1871827409460196,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,4052.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1194.0,66.0,110.0,77.03298623203422,12.906357703688943,76.4,169470247.2459209,13.5,12.408970991693048,18.27850160824128,167.1876135107197,1.0,244.6,Benign
7205883.0,6.0,56.0,8122.107615788269,8122.107615788269,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,4759.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,169469425.8463321,13.5,55.02726596879042,0.0,0.0,0.0,244.6,Benign
45415.8,6.0,64.0,2.041433825362046,2.041433825362046,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,565.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,443.6,67.7,100.2,80.00821428571427,12.970105939711395,80.4,0.0959658145904541,5.5,12.647380544620294,18.342499725355697,202.09155541383225,0.9,38.5,Benign
3508660.0,17.0,64.0,53.61485953731816,53.61485953731816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,556.0,100.0,102.1,100.93833333333332,0.7574312816028472,101.3,0.0192552089691162,5.5,14.20830510059742,1.0711695910083816,0.6685595238095237,0.9,38.5,Benign
1862314.5,13.7,64.0,38.14339203396603,38.14339203396603,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,614.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,1.0,1.0,479.5,66.0,95.5,82.79972222222223,12.551449537212203,92.7,0.0135571002960205,5.5,12.849828165439092,17.750430162967003,182.2904132495591,0.9,38.5,Benign
10282.1,7.1,64.0,0.961297426296853,0.961297426296853,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,500.3,66.0,171.4,83.1709126984127,34.22309259845727,160.9,0.005820083618164,5.5,12.77960800336928,48.39876169908856,6706.972453310029,0.9,38.5,Benign
8054.0,6.0,63.4,1.7377785405793016,1.7377785405793016,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.1,0.0,97.9,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1349.9,66.0,214.0,87.56746321016445,36.8842144351169,78.5,169470709.6517128,13.5,13.229783013290074,52.27832318044259,1373.8389078249816,1.0,244.6,Benign
66957.8,6.0,64.0,1.7244689942981553,1.7244689942981553,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,892.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1228.8,66.0,111.0,79.40901729204748,15.296012061067264,75.8,169470657.6509424,13.5,12.607299896582855,21.64386973513712,234.7399611610604,1.0,244.6,Benign
169776.0,8.2,57.7,1.2820328209769485,1.2820328209769485,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,2092.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,548.5,68.2,189.6,91.1673015873016,38.37467441706509,178.2,0.0832355022430419,5.5,13.371235815697409,54.26998501226531,6762.745821365582,0.9,38.5,Benign
122270.9,6.0,63.4,1.5770907791512068,1.5770907791512068,0.0,0.0,0.0,0.0,0.4,1.0,0.0,0.0,0.0,0.1,0.0,1584.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1222.6,66.0,111.0,79.01993885586378,15.608160946998945,73.8,169470008.85999292,13.5,12.576064751780295,22.09165798557916,244.7089455952633,1.0,244.6,Benign
186093.4,6.0,64.0,1.0497957056995122,1.0497957056995122,0.0,0.0,0.0,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,2260.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1080.6,66.0,96.8,69.56889094221913,7.390977982502065,71.9,169470521.9471851,13.5,11.79646926134352,10.48898141516368,63.848547352361926,1.0,244.6,Benign
215116.2,6.0,64.0,1.460547323134144,1.460547323134144,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2731.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,428.0,67.8,92.0,77.94099206349208,9.724564880830297,78.7,0.0999143838882446,5.5,12.483627992791051,13.752611542647305,109.01779703640716,0.9,38.5,Benign
41820.5,7.1,69.9,1.2059896968404633,1.2059896968404633,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,529.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1306.0,66.0,182.8,83.71988503885176,28.36693536952017,92.3,169469470.6351885,13.5,12.9347506854421,40.23435647186769,904.453921000791,1.0,244.6,Benign
1347.2,8.2,100.0,1.5053200107258076,1.5053200107258076,0.0,0.0,0.0,0.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1107.1,68.2,626.0,179.81845238095238,188.56714045805097,186.5,0.0998660087585449,5.5,18.596184277158056,266.67420745368804,51094.51915462018,0.9,38.5,Benign
256134.6,6.0,64.0,1.0947916786575989,1.0947916786575989,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3028.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1326.4,60.0,246.0,85.66471362057277,44.86633036408305,81.0,169469754.5450407,13.5,13.096597022699376,63.56473266117703,2031.6068453537505,1.0,244.6,Benign
78294.2,6.0,64.0,2.0365434830678537,2.0365434830678537,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,974.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,444.4,67.8,100.2,80.26444444444444,13.006249236909834,80.5,0.0403134822845459,5.5,12.667649902787783,18.3936140664426,201.88702733686063,0.9,38.5,Benign
260530.4,6.0,64.0,1.093644238841058,1.093644238841058,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3484.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,422.0,67.8,89.6,77.53984126984128,9.06819441328355,75.5,0.1009121894836425,5.5,12.451394186326814,12.824363525501528,91.6405949861426,0.9,38.5,Benign
1593105.0,6.0,56.0,6905.480130621397,6905.480130621397,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1054.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23467.0,1514.0,1514.0,1514.0,0.0,1514.0,169469425.5533532,13.5,55.02726596879042,0.0,0.0,0.0,244.6,Benign
3004533.0,6.0,56.0,7181.614233581415,7181.614233581415,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1984.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0001119136810302,5.5,55.02726596879042,0.0,0.0,0.0,38.5,Benign
899477.5,17.0,64.0,53.67924748838976,53.67924748838976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1431.5,66.0,104.2,91.99533298400944,14.080012656253666,102.6,169470773.39953202,13.5,13.55699428394485,19.876620930496006,197.9478695467048,1.0,244.6,Benign
3018075.8,17.0,64.0,48.27381661185047,48.27381661185047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,588.1,100.5,128.8,105.13996031746032,8.684047024288517,113.8,0.0170390844345092,5.5,14.497458472836636,12.28109707803454,241.9431097726128,0.9,38.5,Benign
379677.5,12.6,64.0,33.02004591790318,33.02004591790318,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,0.0,516.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1559.9,88.2,112.0,100.95698227340256,5.336552598024774,91.1,169470767.3661516,13.5,14.220566721104428,7.249338063983539,35.25301242687955,1.0,244.6,Benign
291521.5,6.0,61.9,1.5117961510339406,1.5117961510339406,0.0,0.0,0.1,0.0,0.4,1.0,0.0,0.0,0.2,0.3,0.0,3606.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,409.4,66.0,87.7,72.29452380952381,8.100677574190776,79.4,0.0114218950271606,5.5,12.019215788348808,11.456088089832182,97.36387471655328,0.8,38.5,Benign
92362.9,6.0,81.9,1.8497457080468067,1.8497457080468067,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1186.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1296.5,42.0,214.0,84.06694767822476,38.98995106725389,76.7,169470670.0505022,13.5,12.96389344262058,55.26605718704927,1535.9863292844336,1.0,244.6,Benign
5670687.0,6.0,56.0,8120.864138219687,8120.864138219687,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,3745.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0001047849655151,5.5,55.02726596879042,0.0,0.0,0.0,38.5,Benign
181387.9,6.0,64.0,1.720049668289087,1.720049668289087,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,2229.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1202.0,66.0,108.7,77.37856847229139,13.631483793267716,81.2,169470436.0469395,13.5,12.437262925703212,19.32121350929142,189.4408769800249,1.0,244.6,Benign
25739.6,6.0,64.0,0.4313280685256586,0.4313280685256586,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,345.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,415.6,66.0,88.5,74.98626984126983,9.969374451216732,75.8,4.241466522216797e-05,5.5,12.24334231406894,14.098824557286536,111.00642699672464,0.9,38.5,Benign
199522.9,7.1,57.7,2.033510717893632,2.033510717893632,0.0,0.0,0.0,0.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,2468.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,494.6,70.5,132.2,91.44734126984127,23.31715503433488,95.6,0.1000607967376709,5.5,13.510698870087626,32.97543688551248,697.699566877677,0.9,38.5,Benign
6391.7,6.0,64.0,0.473293670494135,0.473293670494135,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,86.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,363.0,66.0,66.0,66.0,0.0,66.0,0.0004204988479614,5.5,11.489125293076055,0.0,0.0,0.0,38.5,Benign
96268.4,6.0,64.0,0.5447529300630597,0.5447529300630597,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,0.0,1209.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1036.2,66.0,68.0,66.86786504603067,0.986082220669262,66.4,169469699.9444611,13.5,11.564732270853966,1.3960601207354,0.9746720193296176,1.0,244.6,Benign
318030.9,6.0,64.0,1.446733289698182,1.446733289698182,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,3859.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,449.2,66.0,106.5,80.84099206349205,17.363875664196257,81.0,8.289813995361328e-05,5.5,12.707587076215937,24.55622845966648,337.31301793587807,0.9,38.5,Benign
21872.9,6.0,64.0,1.7400985572203862,1.7400985572203862,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,274.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1237.3,66.0,111.0,79.7788868883954,16.45131832415709,80.9,169469441.7351408,13.5,12.619034769685085,23.12214677731881,267.54439339970224,1.0,244.6,Benign
7526851.0,6.0,56.0,7721.827046977191,7721.827046977191,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,4971.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8327.0,1514.0,1514.0,1514.0,0.0,1514.0,0.0001001834869384,5.5,55.02726596879042,0.0,0.0,0.0,38.5,Benign
15220.7,5.4,63.4,1.7847137363790189,1.7847137363790189,0.0,0.1,0.0,0.0,0.4,0.9,0.0,0.0,0.1,0.1,0.0,179.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,409.6,60.0,90.8,71.50571428571429,11.11321631940615,78.0,0.075827407836914,5.5,11.94785855762176,15.716461240490188,158.72848299319728,0.9,38.5,Benign
64071.8,6.0,80.8,1.8427598297997845,1.8427598297997845,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,792.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,429.9,66.0,95.7,76.09714285714286,12.045245089495111,80.5,0.042704701423645,5.5,12.331007894221612,17.034548967671913,175.94011678004534,0.9,38.5,Benign
58455.3,6.0,64.0,1.6452572798689649,1.6452572798689649,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,715.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,441.7,66.0,100.6,78.28607142857143,14.590060982487897,81.1,0.0001780986785888,5.5,12.505591508386557,20.633462117284903,249.6199210600907,0.9,38.5,Benign
43656.3,7.1,87.7,0.8773986566296346,0.8773986566296346,0.0,0.0,0.1,0.0,0.3,0.9,0.0,0.0,0.0,0.1,0.0,556.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1302.1,63.6,198.7,82.93245944629845,33.62164148125841,158.5,169470375.0665112,13.5,12.541445638667737,23.304366134695,272.1106983392975,1.0,244.6,Benign
237558.4,5.9,70.3,1.0136237710145095,1.0136237710145095,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,2962.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.2,0.0,0.0,0.8,0.8,1285.9,51.6,205.5,82.64663333097931,34.395869573088746,86.4,169469788.7441325,13.5,12.860152617641182,48.7643963733988,1370.491955936398,1.0,244.6,Benign
68153.8,6.0,64.0,0.7019045082419314,0.7019045082419314,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,920.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1539.4,66.0,260.0,100.24111233752488,55.42749864040318,74.2,169470835.0494295,13.5,14.165229878690374,78.511077122399,3096.89240045558,1.0,244.6,Benign
129027.6,6.0,64.0,1.4820346708939276,1.4820346708939276,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1637.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,448.4,70.5,111.0,85.2207142857143,15.219295111660731,78.6,0.0001970052719116,5.5,13.038001081538104,21.52333355666916,262.7072964852608,0.9,38.5,Benign
157950.2,8.2,51.4,1.1323486606599409,1.1323486606599409,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0.0,0.0,0.2,0.0,1853.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1522.0,66.0,287.1,94.5278352478275,63.22950172701153,198.6,169470562.13937333,13.5,13.657793464103756,90.04250839860283,9523.758205594107,1.0,244.6,Benign
66443.0,6.0,64.0,2.0352131757744365,2.0352131757744365,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,884.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1204.8,66.0,111.0,77.83069363127412,12.988028902835998,75.3,169469949.4442803,13.5,12.480964525854484,18.375211974754546,169.12389445941298,1.0,244.6,Benign
322678.6,7.1,83.1,1.8507406587957127,1.8507406587957127,0.0,0.0,0.0,0.0,0.4,0.9,0.0,0.0,0.0,0.0,0.0,3934.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1417.2,66.0,223.6,91.2431293663337,41.16160706280319,93.9,169470120.94449693,13.5,13.517726944737404,58.3255569972589,1730.095311793689,1.0,244.6,Benign
